Energy (eV),Wavelength (nm),e1,e2,n,k
2.009225,617.153259,15.237788,0.126606,3.903595,0.016217
2.004072,618.740295,15.213287,0.125152,3.900455,0.016043
1.998945,620.327271,15.188898,0.123704,3.897326,0.01587
1.993844,621.914185,15.164939,0.122281,3.89425,0.0157
1.98877,623.501099,15.141109,0.120865,3.891189,0.015531
1.983721,625.08783,15.117683,0.119473,3.888177,0.015364
1.978698,626.674561,15.094392,0.118088,3.88518,0.015197
1.973701,628.261169,15.071484,0.116725,3.88223,0.015033
1.96873,629.847778,15.048705,0.11537,3.879295,0.01487
1.963783,631.434204,15.026307,0.114037,3.876406,0.014709
1.958862,633.02063,15.004024,0.11271,3.87353,0.014549
1.953965,634.606995,14.982119,0.111407,3.870701,0.014391
1.949093,636.193237,14.960305,0.110108,3.867882,0.014234
1.944246,637.779419,14.938888,0.108833,3.865111,0.014079
1.939422,639.365601,14.917526,0.107562,3.862346,0.013924
1.934623,640.95166,14.896579,0.106315,3.859633,0.013773
1.929848,642.537659,14.875647,0.10507,3.85692,0.013621
1.925097,644.123535,14.855164,0.103852,3.854263,0.013472
1.920369,645.709351,14.834682,0.102633,3.851605,0.013323
1.915664,647.295105,14.814616,0.10144,3.848999,0.013178
1.910983,648.880737,14.794587,0.10025,3.846395,0.013032
1.906325,650.46637,14.774907,0.099081,3.843836,0.012888
1.901689,652.05188,14.755322,0.097918,3.841287,0.012745
1.897076,653.637329,14.736012,0.096771,3.838772,0.012604
1.892486,655.222717,14.716862,0.095635,3.836277,0.012465
1.887918,656.807983,14.697903,0.094511,3.833804,0.012326
1.883373,658.393188,14.67917,0.093401,3.83136,0.012189
1.87885,659.978333,14.660544,0.092298,3.828928,0.012053
1.874348,661.563354,14.642232,0.091215,3.826535,0.011919
1.869868,663.148315,14.623932,0.090132,3.824143,0.011785
1.86541,664.733276,14.60602,0.089074,3.8218,0.011653
1.860973,666.318054,14.58811,0.088017,3.819456,0.011522
1.856558,667.902771,14.570511,0.086979,3.817151,0.011393
1.852163,669.487427,14.553,0.085947,3.814856,0.011265
1.84779,671.07196,14.535687,0.084927,3.812586,0.011138
1.843437,672.656433,14.518567,0.08392,3.81034,0.011012
1.839105,674.240845,14.501526,0.082919,3.808102,0.010887
1.834794,675.825195,14.484786,0.081936,3.805903,0.010764
1.830503,677.409424,14.468047,0.080954,3.803704,0.010641
1.826232,678.99353,14.451635,0.079993,3.801545,0.010521
1.821982,680.577637,14.435267,0.079035,3.799392,0.010401
1.817751,682.16156,14.419094,0.07809,3.797262,0.010282
1.81354,683.745483,14.403091,0.077156,3.795154,0.010165
1.809349,685.329285,14.387146,0.076226,3.793052,0.010048
1.805178,686.913025,14.3715,0.075316,3.790989,0.009934
1.801026,688.496643,14.355856,0.074406,3.788925,0.009819
1.796893,690.0802,14.340475,0.073513,3.786894,0.009706
1.792779,691.663696,14.325181,0.072626,3.784874,0.009594
1.788684,693.247009,14.309997,0.071746,3.782867,0.009483
1.784608,694.830322,14.295042,0.070882,3.78089,0.009374
1.780551,696.413513,14.280088,0.070019,3.778912,0.009264
1.776513,697.996643,14.265421,0.069174,3.77697,0.009157
1.772493,699.579651,14.250801,0.068333,3.775034,0.009051
1.768492,701.162537,14.236306,0.0675,3.773113,0.008945
1.764508,702.745422,14.222018,0.066681,3.771219,0.008841
1.760543,704.328125,14.207731,0.065862,3.769325,0.008737
1.756596,705.910767,14.193717,0.065062,3.767465,0.008635
1.752667,707.493347,14.179747,0.064265,3.76561,0.008533
1.748755,709.075806,14.165877,0.063474,3.763768,0.008432
1.744861,710.658203,14.152223,0.062699,3.761953,0.008333
1.740985,712.24054,14.138569,0.061923,3.760138,0.008234
1.737126,713.822693,14.125141,0.061163,3.758352,0.008137
1.733284,715.404785,14.111791,0.060409,3.756575,0.00804
1.72946,716.986816,14.098485,0.059658,3.754803,0.007944
1.725653,718.568726,14.085442,0.058924,3.753066,0.00785
1.721862,720.150513,14.072399,0.058191,3.751328,0.007756
1.718089,721.7323,14.059504,0.057468,3.749608,0.007663
1.714332,723.313904,14.046752,0.056755,3.747907,0.007572
1.710592,724.895386,14.034001,0.056043,3.746206,0.00748
1.706868,726.476868,14.021492,0.055347,3.744535,0.00739
1.703161,728.058228,14.009028,0.054654,3.742871,0.007301
1.699469,729.639465,13.996606,0.053964,3.741211,0.007212
1.695795,731.220581,13.984429,0.053292,3.739583,0.007125
1.692136,732.801636,13.972253,0.052619,3.737954,0.007038
1.688493,734.382568,13.960191,0.051955,3.73634,0.006953
1.684866,735.96344,13.948289,0.051301,3.734747,0.006868
1.681255,737.544189,13.936388,0.050648,3.733153,0.006784
1.67766,739.124878,13.924664,0.050008,3.731583,0.006701
1.67408,740.705383,13.913035,0.049374,3.730024,0.006618
1.670516,742.285828,13.901406,0.04874,3.728465,0.006536
1.666966,743.866211,13.890005,0.048123,3.726935,0.006456
1.663433,745.446411,13.878644,0.047508,3.725411,0.006376
1.659914,747.02655,13.86729,0.046893,3.723886,0.006296
1.656411,748.606628,13.856183,0.046297,3.722395,0.006219
1.652922,750.186584,13.845078,0.045701,3.720903,0.006141
1.649449,751.766418,13.834015,0.045108,3.719415,0.006064
1.64599,753.34613,13.823166,0.04453,3.717957,0.005988
1.642546,754.925781,13.812317,0.043952,3.716497,0.005913
1.639116,756.50531,13.801535,0.043378,3.715046,0.005838
1.635701,758.084717,13.790938,0.042818,3.71362,0.005765
1.6323,759.664063,13.780343,0.042258,3.712193,0.005692
1.628914,761.243286,13.769824,0.041704,3.710776,0.005619
1.625542,762.822388,13.759467,0.041162,3.70938,0.005548
1.622184,764.401367,13.74911,0.04062,3.707983,0.005477
1.618841,765.980286,13.738838,0.040083,3.706598,0.005407
1.615511,767.559082,13.728726,0.039558,3.705234,0.005338
1.612195,769.137756,13.718616,0.039033,3.703869,0.005269
1.608893,770.71637,13.708582,0.038514,3.702514,0.005201
1.605604,772.2948,13.698703,0.038006,3.701179,0.005134
1.60233,773.873169,13.688824,0.037499,3.699844,0.005068
1.599069,775.451416,13.67901,0.036996,3.698518,0.005001
1.595821,777.029541,13.669362,0.036504,3.697213,0.004937
1.592587,778.607544,13.659714,0.036013,3.695908,0.004872
1.589366,780.185486,13.65011,0.035525,3.694609,0.004808
1.586158,781.763306,13.640683,0.035051,3.693333,0.004745
1.582963,783.341003,13.631257,0.034576,3.692056,0.004683
1.579782,784.918579,13.621847,0.034103,3.690782,0.00462
1.576613,786.496094,13.612645,0.033644,3.689535,0.004559
1.573457,788.073425,13.603444,0.033186,3.688287,0.004499
1.570315,789.650696,13.594243,0.032727,3.68704,0.004438
1.567184,791.227844,13.585235,0.032283,3.685818,0.004379
1.564067,792.80481,13.576248,0.03184,3.684599,0.004321
1.560962,794.381714,13.567263,0.031398,3.683379,0.004262
1.55787,795.958557,13.558422,0.030966,3.682179,0.004205
1.55479,797.535278,13.549647,0.030539,3.680987,0.004148
1.551723,799.111816,13.540873,0.030111,3.679795,0.004091
1.548668,800.688293,13.532189,0.029691,3.678615,0.004036
1.545625,802.264587,13.523623,0.029279,3.67745,0.003981
1.542594,803.84082,13.515058,0.028867,3.676285,0.003926
1.539575,805.416931,13.506521,0.028458,3.675124,0.003872
1.536569,806.99292,13.498158,0.028061,3.673986,0.003819
1.533574,808.568726,13.489794,0.027664,3.672848,0.003766
1.530591,810.144531,13.481431,0.027267,3.671709,0.003713
1.52762,811.720154,13.473227,0.026882,3.670591,0.003662
1.524661,813.295654,13.465063,0.0265,3.669479,0.003611
1.521713,814.871033,13.4569,0.026118,3.668366,0.00356
1.518777,816.44635,13.448817,0.025742,3.667265,0.00351
1.515853,818.021484,13.440849,0.025374,3.666178,0.003461
1.51294,819.596497,13.432882,0.025006,3.665091,0.003411
1.510038,821.171509,13.424914,0.024638,3.664004,0.003362
1.507148,822.746216,13.417134,0.024285,3.662942,0.003315
1.504269,824.320923,13.409356,0.023931,3.66188,0.003268
1.501401,825.895508,13.401579,0.023577,3.660818,0.00322
1.498544,827.46991,13.393899,0.023231,3.659769,0.003174
1.495698,829.04425,13.386311,0.022891,3.658732,0.003128
1.492864,830.618347,13.378724,0.022551,3.657695,0.003083
1.49004,832.192505,13.371138,0.022211,3.656658,0.003037
1.487227,833.766418,13.363729,0.021885,3.655645,0.002993
1.484425,835.340149,13.356323,0.021559,3.654632,0.00295
1.481634,836.913879,13.348918,0.021232,3.653618,0.002906
1.478853,838.487427,13.341587,0.020912,3.652615,0.002863
1.476084,840.060852,13.334363,0.020599,3.651626,0.00282
1.473324,841.634155,13.327139,0.020286,3.650636,0.002778
1.470575,843.207336,13.319916,0.019973,3.649647,0.002736
1.467837,844.780396,13.312831,0.01967,3.648676,0.002696
1.465109,846.353333,13.305782,0.01937,3.64771,0.002655
1.462391,847.926147,13.298734,0.01907,3.646744,0.002615
1.459684,849.49884,13.291706,0.018772,3.64578,0.002574
1.456987,851.071411,13.284831,0.018485,3.644837,0.002536
1.4543,852.643738,13.277956,0.018198,3.643894,0.002497
1.451623,854.216003,13.271082,0.01791,3.64295,0.002458
1.448957,855.788208,13.264274,0.017628,3.642016,0.00242
1.4463,857.360229,13.257568,0.017353,3.641095,0.002383
1.443653,858.932129,13.250864,0.017079,3.640174,0.002346
1.441016,860.503906,13.24416,0.016804,3.639253,0.002309
1.438389,862.0755,13.237556,0.016537,3.638346,0.002273
1.435772,863.646973,13.231017,0.016274,3.637447,0.002237
1.433164,865.218384,13.224478,0.016012,3.636548,0.002202
1.430566,866.789673,13.217938,0.015749,3.635649,0.002166
1.427978,868.360718,13.211525,0.015496,3.634767,0.002132
1.425399,869.931763,13.205148,0.015246,3.633889,0.002098
1.42283,871.502563,13.198771,0.014995,3.633012,0.002064
1.42027,873.073242,13.192395,0.014744,3.632134,0.00203
1.41772,874.64386,13.18616,0.014504,3.631276,0.001997
1.415179,876.214233,13.179942,0.014265,3.630419,0.001965
1.412647,877.784546,13.173725,0.014027,3.629563,0.001932
1.410125,879.354675,13.167509,0.013788,3.628707,0.0019
1.407612,880.924683,13.16144,0.01356,3.62787,0.001869
1.405108,882.494629,13.155379,0.013332,3.627035,0.001838
1.402613,884.064331,13.14932,0.013105,3.626199,0.001807
1.400127,885.633972,13.14326,0.012877,3.625364,0.001776
1.39765,887.20343,13.137346,0.01266,3.624548,0.001746
1.395182,888.772766,13.13144,0.012444,3.623733,0.001717
1.392723,890.34198,13.125534,0.012228,3.622918,0.001688
1.390273,891.911011,13.11963,0.012012,3.622103,0.001658
1.387832,893.47998,13.113853,0.011805,3.621306,0.00163
1.385399,895.048706,13.108095,0.0116,3.620511,0.001602
1.382976,896.617371,13.102337,0.011394,3.619715,0.001574
1.380561,898.185913,13.096579,0.011189,3.61892,0.001546
1.378154,899.754272,13.090935,0.010992,3.61814,0.001519
1.375756,901.322449,13.085325,0.010797,3.617365,0.001492
1.373367,902.890503,13.079717,0.010602,3.616589,0.001466
1.370986,904.458496,13.074109,0.010408,3.615814,0.001439
1.368614,906.026245,13.068583,0.010219,3.61505,0.001413
1.36625,907.593933,13.063115,0.010035,3.614294,0.001388
1.363894,909.161438,13.057649,0.009851,3.613537,0.001363
1.361547,910.728821,13.052182,0.009666,3.612781,0.001338
1.359208,912.296021,13.046764,0.009485,3.612031,0.001313
1.356877,913.863098,13.041439,0.009311,3.611294,0.001289
1.354555,915.429993,13.036115,0.009137,3.610556,0.001265
1.35224,916.996765,13.030791,0.008963,3.609819,0.001241
1.349934,918.563354,13.025472,0.008789,3.609082,0.001218
1.347636,920.129883,13.020284,0.008625,3.608363,0.001195
1.345345,921.696289,13.015097,0.008461,3.607644,0.001173
1.343063,923.26239,13.009911,0.008297,3.606925,0.00115
1.340789,924.828491,13.004724,0.008133,3.606206,0.001128
1.338523,926.394409,12.999626,0.007975,3.6055,0.001106
1.336264,927.960144,12.994576,0.00782,3.604799,0.001085
1.334014,929.525757,12.989527,0.007666,3.604099,0.001063
1.331771,931.091187,12.984478,0.007511,3.603398,0.001042
1.329535,932.656555,12.979456,0.007359,3.602701,0.001021
1.327308,934.22168,12.974537,0.007214,3.602019,0.001001
1.325088,935.786621,12.969618,0.007069,3.601336,0.000981
1.322876,937.35144,12.9647,0.006924,3.600653,0.000961
1.320672,938.916199,12.959782,0.006779,3.59997,0.000941
1.318475,940.480774,12.954954,0.00664,3.599299,0.000922
1.316285,942.045105,12.950169,0.006504,3.598634,0.000904
1.314103,943.609375,12.945383,0.006368,3.597969,0.000885
1.311928,945.173523,12.940598,0.006232,3.597304,0.000866
1.309761,946.737427,12.935826,0.006098,3.596641,0.000848
1.307601,948.301147,12.931164,0.005971,3.595993,0.00083
1.305449,949.864868,12.926501,0.005844,3.595345,0.000813
1.303304,951.428345,12.92184,0.005717,3.594696,0.000795
1.301166,952.991577,12.917178,0.00559,3.594048,0.000778
1.299035,954.55481,12.912575,0.005467,3.593407,0.000761
1.296911,956.117798,12.90804,0.005349,3.592776,0.000744
1.294795,957.680664,12.903506,0.005231,3.592145,0.000728
1.292686,959.243347,12.898973,0.005113,3.591514,0.000712
1.290583,960.805969,12.89444,0.004995,3.590883,0.000695
1.288488,962.368286,12.889993,0.004883,3.590264,0.00068
1.2864,963.930542,12.885578,0.004773,3.589649,0.000665
1.284319,965.492554,12.881165,0.004664,3.589034,0.00065
1.282244,967.054504,12.876751,0.004554,3.588419,0.000635
1.280177,968.616211,12.872337,0.004444,3.587804,0.000619
1.278116,970.177856,12.868034,0.004342,3.587204,0.000605
1.276062,971.739258,12.863742,0.004241,3.586606,0.000591
1.274016,973.300476,12.85945,0.00414,3.586008,0.000577
1.271975,974.861633,12.855159,0.004038,3.585409,0.000563
1.269942,976.422546,12.850871,0.003937,3.584811,0.000549
1.267915,977.983398,12.846695,0.003844,3.584229,0.000536
1.265895,979.544067,12.842521,0.003751,3.583646,0.000523
1.263882,981.104492,12.838346,0.003657,3.583064,0.00051
1.261875,982.664734,12.834172,0.003564,3.582481,0.000497
1.259875,984.224915,12.830006,0.003471,3.5819,0.000485
1.257881,985.784851,12.825945,0.003386,3.581333,0.000473
1.255894,987.344727,12.821886,0.003301,3.580766,0.000461
